"","customer_no","payment_history_avg_dpd_0_29_bucket","total_diff_lastpaymt_opened_dt","min_months_last_30_plus","utilisation_trend","ratio_currbalance_creditlimit","mean_diff_lastpaymt_opened_dt","payment_history_mean_length"
"366","366","1","1575","11","1.96567164179104","0.819388059701493","525","56"
"367","367","0.6","2205","13","6","0.686416666666667","441","45.6"
"368","368","1","215","1","","","107.5","15"
"369","369","0.714285714285714","7693","4","9.1","1.05122","1099","63.8571428571429"
"370","370","0.5","3526","2","7.2","0.709982142857143","587.666666666667","40"
"371","371","0.176470588235294","20902","13","12.2939024390244","17.3197682926829","1306.375","32.6470588235294"
"372","372","1","639","5","2.6","0.44868085106383","319.5","34.5"
"373","373","0.333333333333333","1165","11","1.5","3.51471","388.333333333333","46"
"374","374","0.5","5799","28","","","1449.75","75.75"
"375","375","0.333333333333333","2516","8","","","838.666666666667","56"
"376","376","0.3","9622","0","13","5.76891666666667","1069.11111111111","51.9"
"377","377","","229","","","","229","18"
"378","378","0.555555555555556","7803","2","5.4","3.43710924369748","1114.71428571429","31"
"379","379","0.75","3794","4","4.78823529411765","8.34186274509804","316.166666666667","29.75"
"380","380","1","1605","36","","","1605","108"
"381","381","0.6","4809","1","11.0666666666667","1.69090666666667","480.9","54.3"
"382","382","0.388888888888889","6904","0","7.12857142857143","9.45453968253968","493.142857142857","33.5"
"383","383","0.58974358974359","89160","1","14.625","13.3112039473684","1273.71428571429","61.0769230769231"
"384","384","0.6","3063","7","3.05365853658537","1.19748780487805","765.75","64.8"
"385","385","0.523809523809524","75664","1","3.03189292652773","3.63184507829978","1891.6","72.6428571428571"
"386","386","1","2218","3","1.79930875576037","0.207852534562212","739.333333333333","42"
"387","387","0.75","4473","2","2.33379953379953","2.24688111888112","559.125","51.75"
"388","388","0.25","1788","4","2.53877551020408","0.0601224489795918","447","61.5"
"389","389","0.2","5301","2","","","1060.2","81"
"390","390","1","4232","1","3.35066666666667","1.81809333333333","604.571428571429","50.1428571428571"
"391","391","0.692307692307692","7665","1","3.45165945165945","6.26558441558442","638.75","28.6153846153846"
"392","392","0.5","2520","11","7.8","0.133758064516129","504","43.5"
"393","393","0.333333333333333","1721","15","1.71666666666667","0.102355555555556","573.666666666667","58"
"394","394","0.333333333333333","3521","4","","","704.2","57"
"395","395","0.5","2563","1","","0","640.75","51.75"
"396","396","0.833333333333333","7839","7","2.82459893048128","2.36758288770053","1306.5","69.5"
"397","397","0.636363636363636","4792","1","5.93087557603687","4.55840092165899","479.2","31.3636363636364"
"398","398","","2824","0","3.6","0.627285714285714","941.333333333333","81"
"399","399","0.5","2370","11","8.8","7.78341176470588","474","52.125"
"400","400","0.818181818181818","4645","1","4.20334323432343","0.358183168316832","464.5","34.9090909090909"
"401","401","0.7","8466","1","4.25128205128205","0.996964102564103","846.6","51.6"
"402","402","1","2006","17","","","2006","51"
"403","403","0.357142857142857","17521","0","6.03166666666667","0.872775","1251.5","75.4285714285714"
"404","404","","6368","0","6.6","28.1103636363636","636.8","54"
"405","405","0.25","1764","11","4.4","1.647","588","30"
"406","406","1","1298","8","1.42119205298013","0.422807947019868","649","66"
"407","407","0.3125","12969","1","3.1304347826087","0.165142028985507","926.357142857143","74.625"
"408","408","0.333333333333333","3239","1","2.15925925925926","0.0377962962962963","647.8","64"
"409","409","0.8","3195","2","6","0.0133333333333333","798.75","58.2"
"410","410","0.428571428571429","23232","1","4.47572435395458","1.1092364917776","860.444444444444","42.6428571428571"
"411","411","0.857142857142857","6494","2","6.01282051282051","3.02446153846154","499.538461538462","38.5714285714286"
"412","412","1","3161","1","4","0.094","790.25","39.75"
"413","413","0.166666666666667","15054","1","9.20481927710843","0.20855421686747","1254.5","76.5"
"414","414","0.555555555555556","3456","7","2.51082802547771","2.31971337579618","493.714285714286","46.6666666666667"
"415","415","1","1316","1","4.60606060606061","1.39966666666667","438.666666666667","36"
"416","416","0.363636363636364","8403","1","3.33467048710602","0.777446991404011","933.666666666667","41.7272727272727"
"417","417","0.6","8855","0","3.37980769230769","1.57984134615385","590.333333333333","53.2"
"418","418","0.727272727272727","4742","2","3.15008849557522","0.151008849557522","431.090909090909","45.2727272727273"
"419","419","1","1022","2","2.3945652173913","0.514472826086957","204.4","20"
"420","420","0.666666666666667","11630","2","4.14473684210526","11.0099122807018","775.333333333333","63"
"421","421","0.166666666666667","12515","0","3.19123630672926","1.08318309859155","1042.91666666667","67.75"
"422","422","0.454545454545455","9755","1","15.4","3.72924137931034","886.818181818182","28.6363636363636"
"423","423","1","227","1","2.6","0.242421052631579","227","13.5"
"424","424","0.625","2955","3","9.6","2.04106666666667","369.375","33.375"
"425","425","0.444444444444444","27453","1","4.64850088183421","1.52034293552812","1055.88461538462","71.4444444444444"
"426","426","0.307692307692308","11623","0","21.125","115.1408125","968.583333333333","44.7692307692308"
"427","427","0.636363636363636","4685","2","12.1","5.09988764044944","468.5","41.4545454545455"
"428","428","0.5","481","4","","","240.5","28.5"
"429","429","0.666666666666667","234","1","1.692","0.1243","117","16"
"430","430","0.5","28324","1","2.8649425070688","0.460946277097078","1490.73684210526","74.4"
"431","431","0.5","9967","1","2.83929824561403","0.0108263157894737","1245.875","73.125"
"432","432","0.555555555555556","5142","1","2.14350898203593","5.38050898203593","642.75","51.3333333333333"
"433","433","1","1997","1","4","20.2599642857143","665.666666666667","53.25"
"434","434","1","2202","12","4.8","1.0616261682243","550.5","49.5"
"435","435","1","360","13","","","360","39"
"436","436","0.666666666666667","16009","1","3.81940298507463","1.26550533049041","1334.08333333333","69.5"
"437","437","1","1263","2","7.2","15.041688","252.6","25"
"438","438","1","1819","1","2.52630434782609","0.705864130434783","303.166666666667","25"
"439","439","1","749","5","2.18225806451613","0.032258064516129","249.666666666667","29"
"440","440","0.5","1712","19","2.4","0.363537735849057","856","82.5"
"441","441","1","1157","1","1.83935643564356","0.897351485148515","192.833333333333","20.5"
"442","442","","224","","","","224","27"
"443","443","0.25","1081","16","4.8","114.779583333333","360.333333333333","63.75"
"444","444","0.466666666666667","12821","1","3.78325123152709","0.445773399014778","854.733333333333","61.6"
"445","445","1","2155","1","4.8","1.43305607476636","718.333333333333","48"
"446","446","0.833333333333333","5122","1","5.04594594594595","0.354290540540541","426.833333333333","38"
"447","447","1","1751","5","2.93303571428571","2.90167857142857","350.2","37.2"
"448","448","0.75","1802","13","2.20289855072464","1.49444637681159","450.5","47.25"
"449","449","1","1240","2","3.3","0.0605365853658537","413.333333333333","45"
"450","450","1","1521","24","2.2","0.933865384615385","760.5","79.5"
"451","451","0.421052631578947","20210","0","9.24819277108434","3.64845180722892","1122.77777777778","67.1052631578947"
"452","452","1","1721","5","","","860.5","61.5"
"453","453","1","3403","29","1.65","1.09738","1134.33333333333","101"
"454","454","0.611111111111111","24934","1","2.89229074889868","0.773488986784141","1385.22222222222","78.3333333333333"
"455","455","1","1680","1","","","420","3.75"
"456","456","0.272727272727273","9204","2","6.38360655737705","28.1575081967213","836.727272727273","78.5454545454545"
"457","457","0.875","3444","2","9.6","4.39705263157895","430.5","36.375"
"458","458","0.8","2592","4","1.58928571428571","0.704325892857143","518.4","52.8"
"459","459","0.833333333333333","3700","1","7.8","0.113021052631579","616.666666666667","55"
"460","460","0.583333333333333","6371","0","5.37528089887641","1.47401872659176","530.916666666667","40.25"
"461","461","0.666666666666667","7953","3","3.44","3.840565","662.75","55"
"462","462","0.461538461538462","14978","2","5.38487584650113","18.3346659142212","1152.15384615385","57.4615384615385"
"463","463","0.181818181818182","8803","1","4.20056657223796","0.493351274787535","1100.375","59.1818181818182"
"464","464","1","573","1","3.9","3.52443939393939","286.5","21"
"465","465","0.5","4242","2","","","1060.5","30.75"
"466","466","0.470588235294118","14703","1","18.7","25.8045","864.882352941176","75.5294117647059"
"467","467","0.6","7651","0","11","28.2045434782609","765.1","49.2"
"468","468","0.8","586","3","","","146.5","10.8"
"469","469","1","3082","2","3.54590163934426","1.33033606557377","342.444444444444","37"
"470","470","0.428571428571429","2186","8","","","312.285714285714","23.5714285714286"
"471","471","0.5","10521","6","","","1753.5","67.5"
"472","472","0.7","4319","4","3.79113384484228","1.17760869565217","431.9","43.8"
"473","473","1","459","21","","","459","63"
"474","474","0.8","4529","18","2.07559523809524","0.629860714285714","905.8","82.2"
"475","475","0.352941176470588","35565","1","6.93666315234581","6.01315129151291","1111.40625","65.7352941176471"
"476","476","1","320","1","1.79918699186992","0.0877012195121951","106.666666666667","11.25"
"477","477","0.571428571428571","1600","8","","","400","39"
"478","478","0.75","3017","5","4","3.00445714285714","754.25","61.5"
"479","479","1","1027","4","3.6","2.28356","342.333333333333","36"
"480","480","1","266","10","","","266","30"
"481","481","1","1204","1","3.3","1.49839583333333","602","43"
"482","482","0.6","2576","7","5.5","1.77438461538462","515.2","54.6"
"483","483","0.6","15474","1","3.44972067039106","0.064268156424581","1031.6","15.2"
"484","484","0.6","3947","1","3.83333333333333","0.531405","438.555555555556","46.2"
"485","485","0.777777777777778","2049","1","9.9","5.95897058823529","256.125","20.6666666666667"
"486","486","0.8","2303","3","12","8.60942592592593","230.3","21"
"487","487","1","456","2","3.6","8.44548","152","17"
"488","488","0.5","3168","9","1.81714285714286","0.484342857142857","528","34"
"489","489","0.666666666666667","2933","6","","","977.666666666667","78"
"490","490","0.428571428571429","12370","1","2.22794741306192","0.461141645462256","1767.14285714286","92.1428571428571"
"491","491","0.5","15179","4","5.06666666666667","8.20143703703704","1011.93333333333","55.6875"
"492","492","0.666666666666667","7382","1","12.299358974359","2.25145299145299","369.1","38.5714285714286"
"493","493","1","672","6","2.6","0.280371794871795","336","42"
"494","494","1","123","5","","","123","15"
"495","495","0.714285714285714","11800","1","2.37888349514563","0.703035598705502","842.857142857143","63.4285714285714"
"496","496","0.222222222222222","7123","10","12.6","4.3126862745098","791.444444444444","55.6666666666667"
"497","497","0.416666666666667","9838","1","3.12217898832685","4.04300778210117","894.363636363636","58"
"498","498","0.333333333333333","4332","1","3.86376811594203","0.0280314009661836","393.818181818182","45.25"
"499","499","0.571428571428571","4396","8","2.73729809104258","0.694863436123348","732.666666666667","44.5714285714286"
"500","500","0.818181818181818","3451","1","","","313.727272727273","28.6363636363636"
"501","501","0.666666666666667","828","8","3.6","2.79354385964912","276","29"
"502","502","0.8","3857","4","1.96816479400749","0.784988764044944","771.4","53.4"
"503","503","0.777777777777778","4620","5","5.26271186440678","1.10084745762712","660","61.6666666666667"
"504","504","0.473684210526316","20690","1","3.66193333333333","3.92149666666667","1088.94736842105","63.9473684210526"
"505","505","0.833333333333333","2440","6","3.58947368421053","0.900640350877193","406.666666666667","44"
"506","506","0.75","3666","1","5.33333333333333","6.07809166666667","458.25","57"
"507","507","1","415","3","","","83","12.5"
"508","508","0.333333333333333","553","8","","","184.333333333333","22"
"509","509","0.857142857142857","5368","3","2.56076523994812","2.02876653696498","766.857142857143","63.4285714285714"
"510","510","1","1928","16","","","964","63"
"511","511","0.875","3514","4","","","502","40.5"
"512","512","0.666666666666667","381","3","6","1.17766666666667","127","15"
"513","513","1","448","1","","","149.333333333333","14.25"
"514","514","0.428571428571429","3187","14","2.66099290780142","3.63329787234043","455.285714285714","55.7142857142857"
"515","515","0.4","1266","3","","","316.5","44.4"
"516","516","0.75","1015","1","4.8","0.946835820895522","338.333333333333","27.75"
"517","517","0.142857142857143","17620","1","6.73374233128834","0.795542944785276","1258.57142857143","56.1428571428571"
"518","518","0.6","4264","18","6.5","20.09425","852.8","61.8"
"519","519","0.666666666666667","643","2","3.9","1.3453137254902","321.5","25"
"520","520","0.545454545454545","9883","10","2.91949152542373","0.24535593220339","988.3","85.6363636363636"
"521","521","","418","","","","418","48"
"522","522","0.769230769230769","5055","2","5.04939024390244","2.49096951219512","505.5","29.5384615384615"
"523","523","0.5","1135","5","2","0.1200625","567.5","73.5"
"524","524","0.857142857142857","2770","1","","","461.666666666667","40.2857142857143"
